RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
19,52,12926,64,71,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
20,54,13155,65,66,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
21,57,13381,67,76,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
22,58,13597,65,61,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
23,60,13824,64,62,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
24,62,14028,62,64,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
25,65,14267,60,65,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
26,67,14497,62,61,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
27,69,14711,64,52,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
28,71,14923,65,60,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
29,73,15132,67,68,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
30,75,15336,65,59,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
31,77,15559,64,61,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
32,79,15793,62,58,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
33,81,16001,60,63,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
34,83,19230,67,71,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
35,85,19458,65,67,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
36,87,19686,64,53,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
37,89,19889,62,59,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
38,91,20117,60,64,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
39,93,20343,62,61,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
40,95,20558,64,60,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
41,97,20787,65,62,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
42,99,21003,67,72,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
43,100,21150,65,61,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
44,102,21390,64,64,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
45,104,21625,62,65,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
46,107,21844,60,64,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
47,109,22059,62,69,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
48,111,22262,64,62,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
49,112,22487,65,60,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
50,115,22705,67,73,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
51,117,22934,65,65,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
52,119,23145,64,59,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
53,121,23356,62,64,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
54,123,23596,60,58,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
55,125,23806,62,66,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
56,127,24015,64,60,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
57,127,,65,,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
58,129,24523,67,77,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
59,131,24693,65,63,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
60,132,24974,64,71,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
61,134,25216,62,62,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
62,137,25422,60,60,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
63,139,25671,62,72,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
64,140,25874,64,66,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
65,142,26090,65,67,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
66,144,26353,67,70,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
67,147,28260,60,68,1,2,7,4,8,articulation,performing,8_p_stim_a.png,1
1,17,9051,60,69,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
2,18,9234,62,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
3,20,9426,64,55,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
4,22,9635,65,62,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
5,24,9842,67,70,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
6,26,10039,65,62,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
7,28,10228,64,58,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
8,31,10443,62,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
9,33,10643,60,83,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
10,35,10847,62,71,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
11,37,11045,64,66,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
12,39,11235,65,77,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
13,41,11433,67,81,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
14,43,11623,65,81,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
15,45,11847,64,56,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
16,45,,62,,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
17,47,12244,60,75,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
18,48,12449,62,71,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
19,50,12684,64,60,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
20,52,12889,65,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
21,54,13100,67,69,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
22,56,13281,65,65,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
23,58,13466,64,60,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
24,61,13687,62,66,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
25,62,13872,60,77,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
26,65,14073,62,72,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
27,67,14261,64,72,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
28,69,14449,65,84,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
29,71,14651,67,76,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
30,73,14853,65,81,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
31,75,15053,64,74,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
32,77,15239,62,72,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
33,79,15463,60,79,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
34,81,18614,67,76,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
35,83,18784,65,90,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
36,85,18982,64,79,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
37,87,19177,62,60,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
38,89,19360,60,73,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
39,91,19566,62,79,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
40,93,19760,64,73,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
41,95,19930,65,81,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
42,97,20141,67,88,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
43,98,20312,65,63,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
44,100,20510,64,64,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
45,103,20707,62,70,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
46,105,20911,60,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
47,106,21107,62,63,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
48,108,21319,64,64,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
49,110,21510,65,78,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
50,113,21705,67,75,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
51,115,21888,65,81,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
52,117,22092,64,69,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
53,119,22278,62,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
54,121,22464,60,75,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
55,123,22666,62,74,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
56,125,22875,64,61,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
57,127,23052,65,76,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
58,129,23269,67,79,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
59,130,23448,65,67,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
60,132,23670,64,62,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
61,135,23874,62,68,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
62,137,24071,60,65,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
63,138,24260,62,62,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
64,140,24473,64,64,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
65,142,24648,65,64,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
66,145,24887,67,78,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
67,147,26514,60,57,1,2,11,1,1,articulation,teaching,1_t_stim_a.png,1
1,17,9069,60,62,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
2,18,9282,62,64,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
3,20,9480,64,56,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
4,22,9679,65,60,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
5,24,9895,67,71,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
6,26,10081,65,56,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
7,28,10292,64,57,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
8,31,10513,62,69,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
9,32,10711,60,78,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
10,35,10914,62,79,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
11,37,11113,64,72,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
12,39,11316,65,77,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
13,41,11512,67,81,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
14,43,11711,65,75,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
15,45,11922,64,66,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
16,45,,62,,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
17,47,12348,60,65,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
18,48,12567,62,68,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
19,50,12778,64,62,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
20,52,12986,65,67,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
21,54,13190,67,70,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
22,56,13376,65,71,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
23,58,13578,64,68,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
24,61,13783,62,66,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
25,63,13991,60,67,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
26,65,14223,62,52,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
27,67,14405,64,77,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
28,69,14604,65,81,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
29,71,14815,67,72,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
30,73,15014,65,83,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
31,75,15232,64,69,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
32,77,15428,62,79,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
33,79,15652,60,77,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
34,81,18683,67,71,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
35,83,18894,65,58,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
36,85,19074,64,70,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
37,87,19287,62,51,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
38,89,19482,60,65,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
39,91,19685,62,73,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
40,93,19879,64,69,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
41,95,20061,65,81,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
42,97,20293,67,72,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
43,98,20464,65,49,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
44,100,20650,64,62,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
45,102,20862,62,69,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
46,105,21077,60,63,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
47,106,21292,62,67,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
48,108,21502,64,67,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
49,110,21679,65,77,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
50,113,21883,67,75,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
51,115,22084,65,74,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
52,117,22280,64,79,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
53,119,22476,62,68,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
54,121,22679,60,64,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
55,123,22894,62,72,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
56,125,23080,64,78,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
57,127,23267,65,88,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
58,129,23479,67,79,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
59,130,23657,65,63,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
60,132,23859,64,64,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
61,135,24074,62,66,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
62,136,24262,60,66,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
63,138,24472,62,64,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
64,140,24680,64,68,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
65,142,24878,65,66,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
66,145,25098,67,81,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
67,147,26746,60,55,1,2,11,1,2,articulation,teaching,2_t_stim_a.png,1
1,17,9073,60,52,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
2,18,9294,62,66,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
3,20,9479,64,72,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
4,22,9648,65,84,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
5,24,9829,67,91,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
6,26,10001,65,84,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
7,28,10183,64,76,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
8,30,10376,62,73,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
9,33,10552,60,70,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
10,35,10738,62,24,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
11,37,10920,64,57,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
12,39,11092,65,77,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
13,41,11277,67,87,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
14,43,11460,65,81,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
15,45,11645,64,61,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
16,47,11825,62,74,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
17,49,12022,60,68,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
18,50,12202,62,66,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
19,52,12374,64,77,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
20,54,12556,65,89,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
21,56,12732,67,89,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
22,58,12897,65,81,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
23,60,13083,64,82,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
24,62,13259,62,77,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
25,65,13430,60,76,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
26,67,13606,62,75,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
27,69,13800,64,64,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
28,71,13960,65,78,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
29,73,14146,67,81,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
30,75,14328,65,75,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
31,77,14502,64,72,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
32,79,14688,62,50,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
33,81,14881,60,64,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
34,83,17786,67,93,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
35,85,17951,65,81,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
36,87,18149,64,56,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
37,89,18325,62,51,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
38,91,18514,60,49,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
39,93,18688,62,66,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
40,95,18866,64,64,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
41,97,19041,65,68,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
42,99,19228,67,98,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
43,100,19401,65,76,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
44,102,19596,64,77,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
45,104,19761,62,81,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
46,106,19937,60,66,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
47,108,20126,62,61,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
48,110,20286,64,69,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
49,112,20457,65,79,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
50,115,20629,67,78,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
51,117,20811,65,61,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
52,117,,64,,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
53,119,21164,62,43,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
54,121,21337,60,54,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
55,123,21526,62,50,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
56,125,21707,64,54,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
57,127,21865,65,74,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
58,129,22051,67,75,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
59,130,22209,65,56,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
60,132,22373,64,56,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
61,135,22563,62,63,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
62,137,22743,60,60,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
63,138,22929,62,62,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
64,140,23104,64,59,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
65,142,23275,65,58,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
66,145,23483,67,68,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
67,147,25111,60,49,1,2,11,3,2,articulation,performing,2_p_stim_a.png,1
1,17,9027,60,47,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
2,19,9235,62,57,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
3,20,9421,64,58,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
4,22,9589,65,63,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
5,25,9787,67,67,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
6,26,9947,65,52,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
7,28,10133,64,56,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
8,31,10330,62,53,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
9,33,10504,60,60,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
10,35,10699,62,64,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
11,37,10901,64,46,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
12,39,11098,65,47,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
13,41,11256,67,73,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
14,43,11438,65,76,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
15,45,11625,64,66,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
16,47,11806,62,59,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
17,49,11991,60,59,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
18,50,12184,62,67,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
19,52,12357,64,69,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
20,54,12525,65,68,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
21,56,12708,67,69,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
22,58,12870,65,58,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
23,60,13055,64,58,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
24,63,13236,62,60,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
25,65,13428,60,67,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
26,67,13597,62,68,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
27,69,13781,64,65,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
28,71,13956,65,80,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
29,73,14126,67,84,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
30,75,14303,65,77,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
31,77,14496,64,71,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
32,79,14675,62,64,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
33,81,14872,60,58,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
34,83,17808,67,70,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
35,85,17986,65,62,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
36,87,18175,64,62,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
37,89,18345,62,69,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
38,91,18524,60,60,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
39,93,18697,62,71,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
40,95,18880,64,70,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
41,97,19051,65,75,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
42,99,19237,67,84,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
43,100,19417,65,64,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
44,102,19597,64,65,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
45,105,19782,62,65,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
46,106,19940,60,66,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
47,108,20124,62,72,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
48,110,20299,64,74,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
49,112,20468,65,79,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
50,115,20647,67,78,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
51,117,20819,65,78,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
52,119,20992,64,75,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
53,121,21167,62,63,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
54,123,21376,60,52,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
55,125,21569,62,45,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
56,125,,64,,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
57,127,21924,65,57,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
58,129,22100,67,74,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
59,130,22281,65,59,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
60,132,22469,64,67,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
61,134,22643,62,70,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
62,136,22825,60,68,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
63,138,23001,62,67,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
64,140,23182,64,71,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
65,142,23352,65,63,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
66,145,23543,67,81,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
67,147,25189,60,55,1,2,11,3,3,articulation,performing,3_p_stim_a.png,1
1,17,9044,60,70,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
2,18,9236,62,69,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
3,20,9424,64,62,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
4,22,9591,65,69,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
5,24,9786,67,70,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
6,26,9946,65,69,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
7,28,10128,64,63,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
8,31,10310,62,65,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
9,33,10487,60,92,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
10,35,10674,62,69,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
11,37,10855,64,61,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
12,39,11045,65,71,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
13,41,11204,67,90,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
14,43,11383,65,71,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
15,45,11583,64,43,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
16,47,11738,62,61,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
17,49,11919,60,53,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
18,50,12086,62,56,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
19,52,12268,64,69,1,2,11,3,7,articulation,performing,7_p_stim_a.png,1
