RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
1,19,7325,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
2,21,7577,78,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
3,23,7804,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
4,25,8055,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
5,26,8097,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
6,28,8335,67,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
7,30,8546,67,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
8,32,8814,67,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
9,35,9295,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
10,37,9550,78,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
11,39,9806,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
12,41,9929,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
13,43,10264,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
14,45,10506,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
15,47,10681,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
16,49,11024,84,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
17,51,11171,83,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
18,52,11178,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
19,54,11436,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
20,56,11689,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
21,59,12201,83,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
22,61,12391,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
23,64,12813,84,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
24,65,12842,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
25,67,13149,78,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
26,68,13226,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
27,70,13686,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
28,72,14622,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
29,74,14991,77,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
30,76,15198,77,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
31,78,15432,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
32,80,15684,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
33,82,16591,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
34,85,17531,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
35,86,17857,77,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
36,88,17974,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
37,90,18199,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
38,92,18431,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
39,94,18684,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
40,98,19362,81,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
41,99,19416,77,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
42,101,19644,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
43,103,19882,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
44,105,20148,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
45,107,20511,79,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
46,109,20599,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
47,111,20832,71,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
48,112,20882,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
49,114,21125,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
50,116,21358,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
51,118,21623,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
52,120,22559,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
53,122,23019,65,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
54,124,23268,65,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
55,126,23500,64,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
56,128,23741,64,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
57,130,24526,62,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
58,132,24912,67,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
59,134,25153,67,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
60,136,25388,71,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
61,138,25664,71,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
62,140,25921,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
63,142,26155,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
64,144,26394,73,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
65,146,26648,73,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
66,149,27351,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
67,151,27819,77,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
68,153,28314,76,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
69,155,28730,74,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
70,156,29040,72,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
71,158,29567,84,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
72,160,30464,84,64,0,2,120,1,1,1,articulation,teaching,1_t_stim_a.png,0
1,19,7326,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
2,21,7633,78,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
3,23,7817,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
4,25,8106,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
5,26,8162,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
6,28,8385,67,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
7,30,8624,67,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
8,32,8877,67,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
9,35,9336,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
10,37,9618,78,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
11,39,9887,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
12,41,10019,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
13,43,10338,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
14,45,10594,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
15,47,10800,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
16,49,11108,84,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
17,51,11277,83,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
18,52,11310,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
19,54,11554,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
20,56,11824,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
21,59,12288,83,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
22,61,12544,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
23,63,12888,84,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
24,65,13026,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
25,67,13276,78,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
26,68,13399,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
27,70,13867,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
28,72,14745,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
29,74,15128,77,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
30,76,15394,77,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
31,78,15616,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
32,80,15872,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
33,82,16776,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
34,85,17760,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
35,86,18105,77,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
36,88,18237,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
37,90,18448,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
38,92,18707,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
39,94,18942,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
40,98,19666,81,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
41,99,19669,77,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
42,101,19891,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
43,103,20119,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
44,105,20374,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
45,107,20782,79,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
46,109,20866,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
47,111,21148,71,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
48,112,21209,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
49,114,21429,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
50,116,21672,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
51,118,21957,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
52,120,22884,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
53,122,23347,65,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
54,124,23600,65,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
55,126,23837,64,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
56,128,24081,64,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
57,130,24843,62,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
58,132,25334,67,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
59,134,25611,67,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
60,136,25862,71,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
61,138,26112,71,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
62,140,26354,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
63,142,26592,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
64,144,26840,73,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
65,146,27091,73,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
66,149,27760,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
67,151,28311,77,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
68,153,28760,76,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
69,155,29216,74,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
70,156,29557,72,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
71,158,30148,84,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
72,160,31530,84,64,0,2,120,1,1,2,articulation,teaching,2_t_stim_a.png,0
1,19,7317,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
2,21,7607,78,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
3,23,7816,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
4,25,8072,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
5,27,8269,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
6,28,8346,67,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
7,30,8589,67,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
8,32,8836,67,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
9,35,9314,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
10,37,9555,78,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
11,39,9770,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
12,41,9960,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
13,43,10312,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
14,45,10534,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
15,47,10745,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
16,49,11046,84,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
17,51,11224,83,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
18,52,11260,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
19,54,11499,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
20,56,11750,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
21,59,12198,83,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
22,61,12441,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
23,63,12824,84,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
24,65,12934,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
25,67,13183,78,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
26,68,13282,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
27,70,13744,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
28,72,14714,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
29,74,15039,77,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
30,76,15296,77,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
31,78,15541,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
32,80,15793,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
33,82,16735,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
34,85,17514,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
35,86,17981,77,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
36,88,18045,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
37,90,18293,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
38,92,18574,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
39,94,18783,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
40,97,19458,81,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
41,99,19569,77,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
42,101,19778,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
43,103,20000,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
44,105,20283,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
45,107,20608,79,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
46,109,20767,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
47,111,20995,71,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
48,112,21053,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
49,114,21278,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
50,116,21528,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
51,118,21784,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
52,120,22713,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
53,122,23099,65,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
54,124,23337,65,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
55,126,23582,64,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
56,128,23835,64,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
57,130,24657,62,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
58,132,25090,67,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
59,134,25339,67,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
60,136,25574,71,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
61,138,25814,71,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
62,140,26069,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
63,142,26294,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
64,144,26533,73,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
65,146,26792,73,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
66,149,27486,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
67,151,27999,77,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
68,153,28473,76,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
69,155,28939,74,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
70,156,29353,72,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
71,158,29793,84,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
72,160,30552,84,64,0,2,120,1,1,6,articulation,teaching,6_t_stim_a.png,0
1,19,7348,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
2,21,7624,78,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
3,23,7839,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
4,25,8034,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
5,26,8261,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
6,28,8328,67,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
7,30,8564,67,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
8,32,8810,67,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
9,35,9325,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
10,37,9600,78,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
11,39,9811,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
12,41,9976,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
13,43,10290,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
14,45,10539,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
15,47,10735,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
16,49,11031,84,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
17,50,11188,83,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
18,52,11281,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
19,54,11491,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
20,56,11740,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
21,59,12230,83,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
22,61,12470,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
23,63,12771,84,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
24,65,12908,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
25,67,13193,78,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
26,68,13263,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
27,70,13718,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
28,72,14633,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
29,74,15097,77,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
30,77,15485,77,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
31,78,15568,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
32,81,15999,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
33,82,16673,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
34,85,17492,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
35,86,17953,77,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
36,88,18043,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
37,90,18268,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
38,92,18531,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
39,94,18775,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
40,98,19454,81,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
41,99,19462,77,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
42,101,19734,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
43,103,19941,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
44,105,20208,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
45,107,20506,79,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
46,109,20679,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
47,110,20852,71,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
48,112,20962,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
49,114,21217,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
50,116,21433,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
51,118,21675,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
52,120,22553,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
53,122,23059,65,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
54,124,23323,65,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
55,126,23551,64,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
56,128,23822,64,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
57,130,24538,62,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
58,132,25049,67,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
59,135,25390,67,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
60,136,25534,71,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
61,139,25884,71,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
62,140,25957,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
63,143,26390,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
64,144,26470,73,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
65,146,26814,73,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
66,149,27420,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
67,151,27907,77,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
68,153,28382,76,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
69,155,28801,74,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
70,156,29055,72,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
71,158,29607,84,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
72,160,30426,84,64,0,2,120,1,2,1,dynamics,teaching,1_t_stim_d.png,0
1,19,7328,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
2,21,7592,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
3,23,7823,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
4,25,8068,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
5,27,8268,72,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
6,28,8315,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
7,30,8523,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
8,32,8784,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
9,35,9256,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
10,37,9511,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
11,39,9768,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
12,41,9891,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
13,43,10205,72,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
14,45,10437,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
15,47,10649,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
16,49,10884,84,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
17,50,11077,83,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
18,52,11127,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
19,54,11356,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
20,56,11602,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
21,59,12069,83,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
22,61,12288,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
23,63,12579,84,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
24,65,12743,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
25,67,13023,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
26,68,13116,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
