"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Error"
17,17,7033,79,75,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
18,18,7268,78,80,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
20,20,7523,79,86,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
22,22,7753,76,84,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
24,24,8002,72,86,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
27,27,8248,67,82,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
29,29,8487,67,72,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
31,31,8726,67,72,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
33,33,8972,79,73,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
34,34,9215,78,76,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
36,36,9454,79,81,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
38,38,9692,76,75,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
40,40,9928,72,74,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
42,42,10171,76,68,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
44,44,10416,79,75,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
46,46,10655,84,81,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
48,48,10887,83,83,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
50,50,11140,81,71,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
53,53,11390,81,60,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
55,55,11616,81,73,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
57,57,11857,83,71,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
58,58,12102,81,74,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
60,60,12341,84,85,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
62,62,12575,81,78,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
63,63,12809,78,66,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
66,66,13062,79,65,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
69,69,13321,79,65,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
71,71,13815,79,53,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
73,73,14856,77,81,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
75,75,15087,77,81,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
77,77,15332,76,85,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
79,79,15572,76,93,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
81,81,15854,74,77,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
83,83,16869,79,62,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
84,84,17354,77,71,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
87,87,17865,76,61,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
89,89,18106,76,63,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
91,91,18357,76,70,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
93,93,18590,76,76,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
95,95,18853,81,66,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
96,96,19094,77,57,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
97,97,19342,76,60,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
100,100,19582,74,74,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
102,102,19826,76,70,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
104,104,20062,79,85,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
106,106,20305,74,76,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
108,108,20546,71,83,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
110,110,20782,72,91,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
113,113,21028,72,94,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
115,115,21273,74,91,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
117,117,21519,74,94,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
119,119,21798,76,83,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
121,121,22913,65,83,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
123,123,23154,65,99,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
125,125,23400,64,96,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
127,127,23643,64,92,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
129,129,23925,62,78,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
131,131,24847,67,61,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
133,133,25089,67,59,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
135,135,25325,71,70,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
137,137,25564,71,80,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
139,139,25807,72,93,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
141,141,26036,72,93,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
143,143,26282,73,100,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
145,145,26528,73,101,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
147,147,26791,74,87,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
148,148,27301,77,78,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
150,150,27759,76,75,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
152,152,28237,74,75,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
154,154,28718,72,76,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
157,157,29218,84,72,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
159,159,29740,84,67,1,2,120,1,1,1,"articulation","teaching","1_t_stim_a.png",0
177,17,7036,79,78,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
178,18,7274,78,79,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
180,20,7533,79,83,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
182,22,7782,76,79,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
184,24,8040,72,88,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
187,27,8297,67,79,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
189,29,8538,67,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
191,31,8780,67,95,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
193,33,9035,79,75,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
194,34,9269,78,70,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
196,36,9511,79,75,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
198,38,9754,76,78,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
200,40,10007,72,76,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
202,42,10248,76,84,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
204,44,10500,79,88,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
206,46,10750,84,90,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
208,48,10993,83,87,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
210,50,11245,81,85,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
213,53,11500,81,81,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
215,55,11732,81,85,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
217,57,11980,83,81,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
218,58,12219,81,87,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
220,60,12478,84,76,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
222,62,12716,81,82,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
224,64,12969,78,77,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
226,66,13214,79,70,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
229,69,13498,79,67,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
231,71,13994,79,55,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
233,73,15021,77,95,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
235,75,15279,77,94,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
237,77,15514,76,81,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
239,79,15760,76,84,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
241,81,16033,74,84,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
243,83,17092,79,70,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
244,84,17588,77,76,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
247,87,18118,76,56,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
249,89,18362,76,57,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
251,91,18614,76,70,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
253,93,18850,76,81,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
255,95,19100,81,81,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
256,96,19354,77,76,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
257,97,19587,76,76,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
260,100,19850,74,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
262,102,20089,76,83,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
264,104,20348,79,79,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
266,106,20586,74,80,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
268,108,20838,71,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
270,110,21096,72,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
273,113,21330,72,83,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
275,115,21578,74,87,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
277,117,21826,74,94,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
279,119,22099,76,85,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
281,121,23240,65,88,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
283,123,23484,65,101,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
285,125,23732,64,92,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
287,127,23980,64,93,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
289,129,24250,62,85,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
291,131,25252,67,59,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
293,133,25507,67,71,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
295,135,25749,71,84,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
297,137,25990,71,93,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
299,139,26235,72,94,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
301,141,26480,72,97,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
303,143,26720,73,97,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
305,145,26965,73,100,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
307,147,27236,74,91,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
308,148,27725,77,85,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
310,150,28204,76,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
312,152,28688,74,87,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
314,154,29176,72,86,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
317,157,29721,84,91,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
319,159,30402,84,88,1,2,120,1,1,2,"articulation","teaching","2_t_stim_a.png",0
337,17,7019,79,74,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
338,18,7268,78,78,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
340,20,7524,79,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
342,22,7782,76,89,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
344,24,8024,72,91,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
346,26,8276,67,93,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
349,29,8525,67,89,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
351,31,8769,67,95,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
353,33,9030,79,79,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
354,34,9277,78,71,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
356,36,9536,79,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
358,38,9787,76,80,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
360,40,10032,72,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
362,42,10284,76,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
364,44,10539,79,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
366,46,10782,84,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
368,48,11019,83,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
370,50,11259,81,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
373,53,11506,81,83,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
375,55,11758,81,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
377,57,11996,83,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
378,58,12250,81,84,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
380,60,12494,84,88,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
382,62,12732,81,90,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
383,63,12994,78,85,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
386,66,13240,79,80,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
389,69,13505,79,75,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
391,71,14034,79,67,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
393,73,15094,77,84,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
395,75,15344,77,91,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
397,77,15593,76,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
399,79,15838,76,88,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
401,81,16099,74,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
403,83,17168,79,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
404,84,17662,77,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
406,86,18157,76,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
409,89,18426,76,78,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
411,91,18670,76,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
413,93,18916,76,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
415,95,19176,81,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
416,96,19438,77,73,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
417,97,19671,76,78,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
420,100,19936,74,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
422,102,20165,76,81,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
424,104,20417,79,83,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
426,106,20669,74,84,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
427,107,20919,71,90,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
430,110,21159,72,84,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
433,113,21414,72,88,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
435,115,21659,74,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
437,117,21918,74,95,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
439,119,22205,76,79,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
441,121,23342,65,103,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
443,123,23598,65,105,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
445,125,23850,64,91,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
447,127,24099,64,102,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
449,129,24372,62,91,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
451,131,25361,67,88,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
453,133,25612,67,93,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
455,135,25855,71,94,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
457,137,26096,71,101,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
459,139,26335,72,97,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
461,141,26577,72,105,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
463,143,26817,73,101,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
465,145,27062,73,98,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
467,147,27317,74,90,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
468,148,27826,77,88,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
470,150,28292,76,87,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
472,152,28779,74,90,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
474,154,29262,72,82,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
477,157,29763,84,84,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
479,159,30305,84,91,1,2,120,1,1,3,"articulation","teaching","3_t_stim_a.png",0
497,17,6988,79,72,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
498,18,7238,78,84,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
500,20,7489,79,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
502,22,7742,76,86,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
504,24,7984,72,93,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
506,26,8238,67,93,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
509,29,8472,67,87,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
511,31,8717,67,89,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
513,33,8976,79,74,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
514,34,9213,78,81,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
516,36,9450,79,81,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
518,38,9692,76,82,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
520,40,9944,72,89,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
522,42,10178,76,84,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
524,44,10428,79,88,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
526,46,10673,84,94,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
528,48,10914,83,85,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
530,50,11178,81,86,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
533,53,11416,81,76,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
535,55,11645,81,87,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
537,57,11888,83,77,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
538,58,12139,81,85,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
540,60,12396,84,79,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
542,62,12631,81,82,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
543,63,12886,78,80,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
546,66,13137,79,74,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
549,69,13406,79,78,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
551,71,13928,79,68,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
553,73,15016,77,85,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
555,75,15264,77,93,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
557,77,15510,76,86,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
559,79,15756,76,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
561,81,16020,74,84,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
563,83,17069,79,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
564,84,17564,77,83,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
567,87,18114,76,58,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
569,89,18364,76,72,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
571,91,18608,76,72,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
573,93,18844,76,83,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
575,95,19097,81,78,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
576,96,19344,77,67,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
577,97,19575,76,78,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
580,100,19823,74,80,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
582,102,20056,76,81,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
584,104,20306,79,84,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
586,106,20541,74,80,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
588,108,20783,71,84,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
590,110,21016,72,89,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
593,113,21255,72,90,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
595,115,21504,74,90,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
597,117,21743,74,94,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
599,119,22023,76,81,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
601,121,23135,65,74,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
603,123,23382,65,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
605,125,23622,64,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
607,127,23872,64,89,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
609,129,24156,62,78,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
611,131,25136,67,68,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
613,133,25370,67,70,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
615,135,25614,71,67,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
617,137,25840,71,80,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
619,139,26071,72,90,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
621,141,26312,72,93,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
623,143,26540,73,98,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
625,145,26774,73,99,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
627,147,27031,74,91,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
628,148,27523,77,86,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
630,150,27997,76,83,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
632,152,28467,74,85,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
634,154,28952,72,81,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
637,157,29481,84,86,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
639,159,30039,84,87,1,2,120,1,1,4,"articulation","teaching","4_t_stim_a.png",0
657,17,7053,79,57,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
658,18,7296,78,68,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
660,20,7547,79,78,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
662,22,7789,76,81,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
664,24,8036,72,86,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
666,26,8282,67,81,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
669,29,8522,67,85,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
671,31,8768,67,81,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
673,33,9030,79,63,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
674,34,9265,78,78,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
676,36,9500,79,78,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
678,38,9738,76,82,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
680,40,9985,72,81,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
682,42,10220,76,81,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
684,44,10476,79,84,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
686,46,10721,84,83,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
688,48,10965,83,83,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
690,50,11207,81,78,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
693,53,11455,81,71,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
695,55,11686,81,80,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
697,57,11938,83,74,1,2,120,1,1,5,"articulation","teaching","5_t_stim_a.png",0
