RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
1,19,9467,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
2,21,9878,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
3,22,10199,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
4,24,10566,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
5,27,10932,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
6,28,11261,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
7,30,11652,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
8,32,11980,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
9,34,12194,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
10,36,12527,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
11,38,12878,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
12,40,13262,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
13,42,13642,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
14,44,14049,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
15,46,14447,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
16,48,14881,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
17,50,15650,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
18,53,16082,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
19,54,16415,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
20,57,16847,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
21,59,17208,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
22,60,17583,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
23,62,17972,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
24,64,18442,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
25,66,18533,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
26,68,18931,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
28,72,19711,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
29,74,20043,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
30,76,20470,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
31,78,20825,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
32,80,21244,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
33,82,21634,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
34,84,26756,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
35,86,27231,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
36,88,27600,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
37,90,28003,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
38,92,28381,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
39,94,28828,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
40,96,29211,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
41,98,29585,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
42,100,29977,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
43,102,30649,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
44,104,31034,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
45,107,31441,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
46,109,31851,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
47,111,32241,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
48,113,32692,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
49,114,33018,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
50,116,33424,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
51,118,33594,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
52,120,33944,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
53,122,34355,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
54,124,34780,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
55,126,35204,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
56,128,35644,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
57,130,36058,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
58,132,36485,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
59,135,37239,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
60,136,37658,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
61,138,38073,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
62,141,38500,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
63,143,38899,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
64,145,39381,62,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
65,146,39705,64,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
66,148,40180,65,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
67,151,42420,67,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
68,152,46039,60,64,0,2,1,1,3,articulation,teaching,3_t_stim_a.png,1
2,21,9378,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
3,23,9694,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
4,25,9928,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
5,27,10291,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
6,29,10390,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
7,31,10539,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
8,33,10922,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
9,35,11185,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
10,37,11436,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
11,38,11695,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
12,40,11908,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
13,42,12163,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
14,44,12399,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
15,46,12653,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
16,48,12911,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
17,51,13249,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
18,53,13542,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
19,55,13833,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
20,57,14037,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
21,59,14283,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
22,61,14519,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
23,63,14794,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
24,65,15078,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
25,67,15334,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
26,69,15616,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
27,71,15925,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
28,72,16122,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
29,74,16396,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
30,76,16637,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
31,78,16893,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
32,80,17179,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
33,83,17501,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
34,84,21034,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
35,86,21549,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
36,88,21832,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
37,90,22094,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
38,93,22381,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
39,95,22632,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
40,97,22928,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
41,98,23166,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
42,101,23469,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
43,103,23745,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
44,105,24020,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
45,107,24278,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
46,109,24554,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
47,111,24812,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
48,113,25100,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
49,115,25321,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
50,116,25577,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
51,119,25854,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
52,121,26136,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
53,122,26394,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
54,124,26660,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
55,126,26921,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
56,129,27225,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
57,130,27489,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
58,133,27799,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
59,135,28110,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
60,137,28394,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
61,139,28640,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
62,141,28939,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
63,143,29211,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
64,145,29526,62,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
65,147,29781,64,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
66,149,30073,65,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
67,151,32201,67,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
68,152,34562,60,64,0,2,1,2,6,dynamics,teaching,6_t_stim_d.png,1
1,19,9247,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
2,21,9566,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
3,23,9811,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
4,25,10101,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
5,27,10362,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
6,29,10637,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
7,31,10926,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
8,33,11187,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
9,35,11445,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
10,37,11744,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
11,38,11976,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
12,40,12314,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
13,42,12582,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
14,44,12878,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
15,46,13164,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
16,49,13479,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
18,53,13850,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
19,55,14148,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
20,57,14366,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
21,59,14649,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
22,61,14915,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
23,63,15210,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
24,65,15474,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
25,66,15744,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
26,69,16040,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
27,71,16363,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
28,72,16579,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
29,74,16878,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
30,76,17189,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
31,78,17506,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
32,81,17812,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
33,83,18150,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
34,84,21239,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
35,86,21740,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
36,88,22054,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
37,91,22342,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
38,93,22622,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
39,95,22905,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
40,97,23206,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
41,99,23430,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
42,101,23726,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
43,103,24049,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
44,105,24312,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
45,107,24591,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
46,109,24886,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
47,111,25134,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
48,113,25446,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
49,115,25666,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
50,117,25991,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
51,118,26222,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
52,121,26545,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
53,123,26792,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
54,125,27066,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
55,127,27332,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
56,129,27630,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
57,130,27851,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
58,133,28164,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
59,135,28516,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
60,137,28749,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
61,139,28998,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
62,141,29293,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
63,143,29570,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
64,145,29849,62,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
65,147,30083,64,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
66,149,30384,65,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
67,151,32196,67,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
68,152,34012,60,64,0,2,1,2,8,dynamics,teaching,8_t_stim_d.png,1
1,18,9217,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
2,21,9545,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
3,22,9735,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
4,25,10005,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
5,27,10296,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
6,29,10563,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
7,31,10776,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
8,33,11066,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
9,35,11339,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
10,37,11628,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
11,39,11832,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
12,40,12051,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
13,42,12197,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
14,44,12453,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
15,46,12733,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
16,48,13045,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
17,50,13463,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
19,55,13947,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
20,57,14162,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
21,59,14446,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
22,61,14689,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
23,63,14959,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
24,64,15225,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
25,66,15479,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
26,68,15541,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
27,70,15820,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
28,72,16058,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
29,74,16344,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
30,76,16605,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
31,78,16887,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
32,80,17155,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
33,82,17442,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
34,84,21279,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
35,86,21489,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
36,88,21762,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
37,90,22037,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
38,92,22313,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
39,94,22586,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
40,96,22855,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
41,98,23105,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
42,100,23399,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
43,103,23919,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
44,105,24159,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
45,107,24436,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
46,109,24684,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
47,111,24929,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
48,113,25205,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
49,114,25447,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
50,117,25699,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
51,118,25774,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
52,120,26071,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
53,122,26321,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
54,124,26574,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
55,126,26862,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
56,128,27130,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
57,130,27383,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
58,132,27695,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
59,135,28190,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
60,137,28480,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
61,139,28715,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
62,141,28981,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
63,143,29222,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
64,145,29537,62,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
65,146,29743,64,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
66,149,30084,65,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
67,151,31688,67,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
68,152,33409,60,64,0,2,1,3,6,articulation,performing,6_p_stim_a.png,1
1,18,9259,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
2,21,9629,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
3,23,9830,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
4,25,10110,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
5,27,10349,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
6,29,10599,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
7,31,10856,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
8,33,11142,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
9,34,11404,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
10,36,11453,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
12,40,11925,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
13,42,12199,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
14,44,12412,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
15,46,12669,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
16,48,12925,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
17,50,13181,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
18,53,13744,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
19,55,14032,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
20,57,14218,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
21,59,14475,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
22,61,14774,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
23,63,15007,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
24,65,15214,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
25,66,15453,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
26,68,15514,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
27,70,15811,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
28,72,16033,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
29,74,16351,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
30,76,16553,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
31,78,16804,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
32,80,17059,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
33,82,17347,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
34,84,21170,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
35,86,21369,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
36,88,21647,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
37,90,21897,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
38,92,22141,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
39,94,22413,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
40,96,22667,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
41,98,22895,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
42,100,23157,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
43,103,23623,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
44,105,23866,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
45,107,24115,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
46,109,24355,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
47,111,24594,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
48,113,24909,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
49,114,25098,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
50,117,25337,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
51,118,25435,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
52,120,25659,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
53,122,25903,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
54,124,26155,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
55,126,26447,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
56,128,26645,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
57,130,26901,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
58,132,27199,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
59,134,27424,67,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
60,136,27963,65,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
61,138,28289,64,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
62,141,28597,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
63,142,28849,60,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
64,145,29183,62,64,0,2,1,3,8,articulation,performing,8_p_stim_a.png,1
