RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
41,97,18734,65,70,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
42,99,18954,67,71,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
43,100,19211,65,68,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
44,102,19435,64,69,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
45,104,19639,62,75,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
46,107,19828,60,65,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
47,108,20030,62,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
48,111,20218,64,66,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
49,112,20404,65,74,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
50,114,20610,67,79,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
51,117,20813,65,71,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
52,119,21032,64,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
53,121,21189,62,74,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
54,123,21410,60,61,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
55,125,21597,62,69,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
56,127,21784,64,66,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
57,129,21996,65,78,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
58,131,22189,67,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
59,132,22380,65,70,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
60,134,22599,64,73,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
61,136,22790,62,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
62,139,22982,60,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
63,140,23172,62,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
64,142,23384,64,72,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
65,144,23563,65,73,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
66,146,23776,67,76,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
67,149,25390,60,60,1,2,3,4,3,articulation,performing,3_p_stim_a.png,1
1,17,8953,60,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
2,19,9155,62,74,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
3,20,9369,64,77,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
4,22,9554,65,76,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
5,25,9733,67,79,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
6,27,9895,65,75,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
7,29,10082,64,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
8,31,10288,62,71,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
9,33,10483,60,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
10,35,10663,62,65,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
11,37,10847,64,79,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
12,39,11010,65,84,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
13,41,11185,67,89,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
14,43,11379,65,75,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
15,45,11562,64,75,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
16,47,11738,62,85,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
17,49,11955,60,86,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
18,51,12169,62,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
19,53,12369,64,64,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
20,55,12565,65,69,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
21,57,12764,67,75,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
22,59,12943,65,62,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
23,61,13155,64,60,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
24,63,13355,62,63,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
25,65,13545,60,66,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
26,67,13720,62,69,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
27,69,13911,64,65,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
28,71,14075,65,70,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
29,73,14242,67,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
30,75,14422,65,67,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
31,77,14608,64,83,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
32,79,14803,62,66,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
33,81,15002,60,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
34,83,17669,67,87,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
35,85,17859,65,77,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
36,87,18036,64,78,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
37,89,18202,62,76,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
38,91,18385,60,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
39,93,18564,62,78,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
40,95,18734,64,63,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
41,97,"",65,"",1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
42,99,19202,67,61,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
43,100,19459,65,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
44,103,19679,64,68,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
45,105,19869,62,72,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
46,107,20050,60,61,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
47,109,20230,62,60,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
48,111,20399,64,57,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
49,113,20564,65,63,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
50,115,20770,67,86,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
51,117,20924,65,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
52,119,21108,64,83,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
53,121,21282,62,78,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
54,123,21465,60,76,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
55,125,21660,62,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
56,127,21821,64,84,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
57,129,21971,65,84,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
58,131,22152,67,91,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
59,133,22339,65,42,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
60,135,22562,64,69,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
61,137,22738,62,68,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
62,139,22915,60,66,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
63,141,23083,62,66,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
64,142,23259,64,73,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
65,145,23426,65,71,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
66,146,23640,67,81,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
67,149,25228,60,58,1,2,28,1,1,articulation,performing,1_p_stim_a.png,1
1,17,9037,60,74,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
2,18,9248,62,83,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
3,20,9438,64,83,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
4,22,9625,65,84,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
5,24,9828,67,85,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
6,26,10015,65,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
7,28,10207,64,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
8,30,10395,62,89,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
9,33,10569,60,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
10,35,10774,62,89,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
11,37,10949,64,91,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
12,39,11136,65,91,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
13,41,11328,67,87,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
14,43,11510,65,91,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
15,45,11701,64,74,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
16,47,11890,62,88,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
17,49,12079,60,85,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
18,50,12282,62,83,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
19,52,12483,64,89,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
20,54,12654,65,84,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
21,56,12850,67,89,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
22,58,13038,65,78,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
23,60,13225,64,75,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
24,62,13411,62,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
25,65,13595,60,76,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
26,67,13776,62,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
27,69,13975,64,83,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
28,71,14154,65,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
29,73,14364,67,76,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
30,75,14535,65,87,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
31,77,14721,64,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
32,79,14921,62,85,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
33,81,15113,60,79,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
34,83,18082,67,75,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
35,85,18275,65,89,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
36,87,18466,64,82,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
37,89,18654,62,85,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
38,91,18837,60,76,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
39,93,19022,62,91,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
40,95,19214,64,79,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
41,97,"",65,"",1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
42,99,19605,67,99,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
43,100,19833,65,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
44,102,20051,64,75,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
45,104,20232,62,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
46,106,20421,60,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
47,108,20601,62,83,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
48,110,20787,64,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
49,112,20973,65,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
50,115,21156,67,84,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
51,117,21341,65,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
52,119,21519,64,80,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
53,121,21713,62,76,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
54,123,21899,60,77,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
55,125,22091,62,86,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
56,127,22271,64,78,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
57,129,22456,65,79,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
58,131,22653,67,71,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
59,132,22841,65,80,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
60,134,23033,64,71,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
61,136,23207,62,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
62,138,23410,60,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
63,140,23601,62,88,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
64,142,23775,64,79,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
65,144,23962,65,75,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
66,147,24165,67,81,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
67,149,25659,60,61,1,2,34,1,8,articulation,teaching,8_t_stim_a.png,1
